evidence_id,source_database,source_accession,title,outcome_domain,suggested_text,suggested_p_value,final_value,final_unit,final_direction,comparison,time_point,p_value_confirmed,sample_size_confirmed,extraction_source,reviewer,review_status,reviewer_note
PMID:33143755,PMID,33143755,Weight gain and body composition during pregnancy: a randomised pilot trial with probiotics and/or fish oil.,glucose,"Compared with the normoglycaemic women (n 278), women diagnosed with GDM (n 119) gained less weight (7·7 (sd 0·4) v.",,,,,,,,,abstract_auto_draft,,pending,"variance signals: CI, SD"
PMID:36674104,PMID,36674104,Effects of a Diet Containing Sources of Prebiotics and Probiotics and Modification of the Gut Microbiota on the Reduction of Body Fat.,BMI,"Based on the assessment of BMI (Body Mass Index), a group of 56 women aged 25-45 years (31 women group A average BMI 34.9 ± 4.86 kg/m2 and 25 women group B average BMI 33.4 ± 4.02 kg/m2) were qualified for the study.",,,,,,,,,abstract_auto_draft,,pending,variance signals: SD
PMID:26084343,PMID,26084343,Intake of Lactobacillus reuteri improves incretin and insulin secretion in glucose-tolerant humans: a proof of concept.,BMI,"A prospective, double-blind, randomized trial was performed in 21 glucose-tolerant humans (11 lean: age 49 ± 7 years, BMI 23.6 ± 1.7 kg/m(2);",,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
PMID:26084343,PMID,26084343,Intake of Lactobacillus reuteri improves incretin and insulin secretion in glucose-tolerant humans: a proof of concept.,glucose,"reuteri SD5865 increased glucose-stimulated GLP-1 and GLP-2 release by 76% (P < 0.01) and 43% (P < 0.01), respectively, compared with placebo, along with 49% higher insulin (P < 0.05) and 55% higher C-peptide secretion (P < 0.05).",P < 0.01,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
PMID:23614897,PMID,23614897,Effect of Lactobacillus gasseri SBT2055 in fermented milk on abdominal adiposity in adults in a randomised controlled trial.,body_fat,"Consumption of fermented milk (FM) containing a probiotic, Lactobacillus gasseri SBT2055 (LG2055), previously showed a reduction in abdominal adiposity in a randomised controlled trial (RCT) using FM with 10(8) colony-forming units (cfu) of LG2055/g.",,,,,,,,,abstract_auto_draft,,pending,variance signals: CI
PMID:42151830,PMID,42151830,Short-term synbiotic supplementation and intrahepatic triglyceride content assessed by proton MR spectroscopy: a pilot study.,lipid,"Serum ALT (p = 0.023), AST (p = 0.013), and LDL cholesterol (p = 0.032) levels decreased significantly, while platelet count increased (p = 0.009).",p = 0.023,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
EUROPEPMC:39792908,EUROPEPMC,39792908,The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A ra,lipid,"The primary outcome was achieved by the probiotics group as their low-density lipoprotein-cholesterol level dramatically lowered compared to the placebo group (the difference was 39.97 ± 26.83 mg/dl, p-value <0.001).",,,,,,,,n = 31,abstract_auto_draft,,pending,variance signals: SD
EUROPEPMC:39385189,EUROPEPMC,39385189,"Effects of synbiotic supplementation on the components of metabolic syndrome in patients with schizophrenia: a randomized, double-blind, placebo-controlled trial.",BMI,"Although BMI did not change significantly in the synbiotic + antipsychotic group, it increased in the placebo + antipsychotic group (-0.37 ± 1.00 vs.",,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
EUROPEPMC:39385189,EUROPEPMC,39385189,"Effects of synbiotic supplementation on the components of metabolic syndrome in patients with schizophrenia: a randomized, double-blind, placebo-controlled trial.",waist,The synbiotic supplement significantly decreased waist circumference and HbA1C compared to placebo (-2.66 ± 4.20 vs.,,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
EUROPEPMC:39385189,EUROPEPMC,39385189,"Effects of synbiotic supplementation on the components of metabolic syndrome in patients with schizophrenia: a randomized, double-blind, placebo-controlled trial.",glucose,The synbiotic supplement significantly decreased waist circumference and HbA1C compared to placebo (-2.66 ± 4.20 vs.,,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
