evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:34855861,literature,PubMed,34855861,https://pubmed.ncbi.nlm.nih.gov/34855861/,10.1371/journal.pone.0260765,34855861,Polydextrose with and without Bifidobacterium animalis ssp. lactis 420 drives the prevalence of Akkermansia and improves liver health in a multi-compartmental obesogenic mice study.,2021,PloS one,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_supplement,2026-06-06
PMID:30525950,literature,PubMed,30525950,https://pubmed.ncbi.nlm.nih.gov/30525950/,10.3920/BM2018.0028,30525950,Probiotic or synbiotic alters the gut microbiota and metabolism in a randomised controlled trial of weight management in overweight adults.,2019,Beneficial microbes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_supplement,2026-06-06
