evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
NCT:NCT02127125,clinical_trial,ClinicalTrials.gov,NCT02127125,https://clinicaltrials.gov/study/NCT02127125,,,Mechanism of Microbiome-induced Insulin Resistance in Humans (Aim2),2014,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search_expansion,2026-06-06
NCT:NCT05459909,clinical_trial,ClinicalTrials.gov,NCT05459909,https://clinicaltrials.gov/study/NCT05459909,,,The Effect of Synbiotic and Diet Modification Among Overweight or Obese Hong Kong Chinese,2020,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search_expansion,2026-06-06
NCT:NCT03123510,clinical_trial,ClinicalTrials.gov,NCT03123510,https://clinicaltrials.gov/study/NCT03123510,,,Effect of a Synbiotic Supplement on a High-protein Diet,2017,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search_expansion,2026-06-06
NCT:NCT04097106,clinical_trial,ClinicalTrials.gov,NCT04097106,https://clinicaltrials.gov/study/NCT04097106,,,Synbiotic Dietary Supplement and Gut Microbiota,2020,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search_expansion,2026-06-06
NCT:NCT06722443,clinical_trial,ClinicalTrials.gov,NCT06722443,https://clinicaltrials.gov/study/NCT06722443,,,Impact of Nutritional Intervention With Probiotics and Prebiotics on Obesity.,2024,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search_expansion,2026-06-06
NCT:NCT07386795,clinical_trial,ClinicalTrials.gov,NCT07386795,https://clinicaltrials.gov/study/NCT07386795,,,The Efficacy and Safety of Microbiota Transplantation Combined With Prebiotics for Treatment of Functional Constipation,2026,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search_expansion,2026-06-06
NCT:NCT07515443,clinical_trial,ClinicalTrials.gov,NCT07515443,https://clinicaltrials.gov/study/NCT07515443,,,The Effects of a Commercially Available Synbiotic on the Gut Microbiome and Cardiometabolic Health: A Randomized Double-Blind Placebo-Controlled Trial,2025,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search_expansion,2026-06-06
NCT:NCT05942586,clinical_trial,ClinicalTrials.gov,NCT05942586,https://clinicaltrials.gov/study/NCT05942586,,,The Symbiont-Restore Study,2023,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search_expansion,2026-06-06
NCT:NCT05162209,clinical_trial,ClinicalTrials.gov,NCT05162209,https://clinicaltrials.gov/study/NCT05162209,,,PROBESITY-2: Synbiotics in Pediatric Obesity,2019,,clinical_trial_registry,intervention_metadata;clinical_outcome,Auto-collected from ClinicalTrials.gov API v2; requires manual review.,auto_search_expansion,2026-06-06
