evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:42042874,literature,PubMed,42042874,https://pubmed.ncbi.nlm.nih.gov/42042874/,10.3390/metabo16040228,42042874,Weizmannia coagulans BC99 Ameliorates Obesity and Associated Inflammation by Remodeling the Gut Microbiota and Regulating Lysophosphatidylcholine and Conjugated Bile Acid Metabolism.,2026,Metabolites,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42010766,literature,PubMed,42010766,https://pubmed.ncbi.nlm.nih.gov/42010766/,10.1080/19490976.2026.2661415,42010766,Exercise intensity as a modulator of gut microbiota and host metabolic health in obesity.,2026,Gut microbes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41907517,literature,PubMed,41907517,https://pubmed.ncbi.nlm.nih.gov/41907517/,10.1080/29933935.2025.2605879,41907517,Obesity-associated gut microbiome influences diet-induced metabolic and cognitive outcomes in older adults.,2026,Gut microbes reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41895350,literature,PubMed,41895350,https://pubmed.ncbi.nlm.nih.gov/41895350/,10.1016/j.micpath.2026.108466,41895350,"Understanding gut microbiota dysbiosis as a plausible link between obstructive sleep apnea (OSA), viral infections, and lifestyle diseases.",2026,Microbial pathogenesis,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41882376,literature,PubMed,41882376,https://pubmed.ncbi.nlm.nih.gov/41882376/,10.1038/s41390-026-04877-w,41882376,Genetically mediated causal relationship between gut microbiota composition and childhood obesity.,2026,Pediatric research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41881081,literature,PubMed,41881081,https://pubmed.ncbi.nlm.nih.gov/41881081/,10.1016/j.fitote.2026.107203,41881081,Characterized polyphenols from Prunus cerasifera alleviated HFD-induced intestinal inflammation and barrier dysfunction in obese mice by remodeling the gut microbiota and short-chain fatty acid profile.,2026,Fitoterapia,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41862452,literature,PubMed,41862452,https://pubmed.ncbi.nlm.nih.gov/41862452/,10.1038/s41467-026-70613-x,41862452,High-resolution phage-host assignment through key proteins using large language models.,2026,Nature communications,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41835385,literature,PubMed,41835385,https://pubmed.ncbi.nlm.nih.gov/41835385/,10.3389/fnut.2026.1733803,41835385,Maternal overweight/obesity and yoghurt supplementation from early pregnancy to postpartum augments infant gut microbiota.,2026,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41834998,literature,PubMed,41834998,https://pubmed.ncbi.nlm.nih.gov/41834998/,10.3389/fcimb.2026.1781222,41834998,Role of oral-gut microbiota dysbiosis in regulating systemic impairment during age-related obesity: an animal study.,2026,Frontiers in cellular and infection microbiology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41830637,literature,PubMed,41830637,https://pubmed.ncbi.nlm.nih.gov/41830637/,10.1021/acs.jafc.5c14405,41830637,3'-Hydroxypterostilbene Alleviates Obesity and Lipoprotein Metabolism Dysregulation by Reshaping Gut Microbiota in High-Fat Diet-Induced Obese Mice.,2026,Journal of agricultural and food chemistry,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
