evidence_id,source_database,source_accession,doi,pmid,title,year,evidence_type,priority,relevance_score,study_tag,intervention_type_hint,taxa_hint,outcome_hint,needs_manual_review,source_url
NCT:NCT07565675,ClinicalTrials.gov,NCT07565675,,,The BALANCE Study - Improving Glucose Control Through Prebiotic Gut Health Drink in Postmenopausal Women,2026,clinical_trial,high,1,clinical_trial_registry,prebiotic,,glucose,true,https://clinicaltrials.gov/study/NCT07565675
NCT:NCT07400367,ClinicalTrials.gov,NCT07400367,,,"Impact of a Probiotic Supplementation With Lifestyle Modification on Liver Steatosis, Fibrosis, and Metabolic Health in Patients With Metabolic Dysfunction-Associated Steatotic Liver Disease (MASLD)",2026,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT07400367
NCT:NCT07386795,ClinicalTrials.gov,NCT07386795,,,The Efficacy and Safety of Microbiota Transplantation Combined With Prebiotics for Treatment of Functional Constipation,2026,clinical_trial,high,1,clinical_trial_registry,prebiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT07386795
EUROPEPMC:42091844,PubMed,42091844,10.1007/s11695-026-08706-1,42091844,"Probiotic Effect on Quality of Life, Bowel Habits and Weight Loss after Different Types of Bariatric Surgeries, a Randomized Controlled Trial.",2026,literature,high,1,randomized_controlled_trial,probiotic,,weight,true,https://europepmc.org/article/MED/42091844
EUROPEPMC:10.21203/rs.3.rs-8449196/v1,publisher supplementary data,10.21203/rs.3.rs-8449196/v1,10.21203/rs.3.rs-8449196/v1,,"Probiotic Effect on Quality of Life, Bowel Habits and Weight Loss after Different Types of Bariatric Surgeries, a Randomized Controlled Trial",2026,literature,high,1,randomized_controlled_trial,probiotic,,weight,true,
EUROPEPMC:42052391,PubMed,42052391,10.3389/fmicb.2026.1791192,42052391,Distinct effects of a dairy probiotic drink and physical exercise on gut microbiota in pediatric acute lymphoblastic leukemia patients in remission: a randomized clinical trial.,2026,literature,high,1,randomized_controlled_trial,probiotic,,microbiome,true,https://europepmc.org/article/MED/42052391
EUROPEPMC:41776555,PubMed,41776555,10.1186/s13048-025-01959-x,41776555,"Gut microbiota, a new approach to management of polycystic ovary syndrome: a systematic review, meta-analysis and meta-evidence of 26 randomized controlled trials.",2026,literature,high,1,meta_analysis_or_systematic_review,,,microbiome,true,https://europepmc.org/article/MED/41776555
PMID:42105359,PubMed,42105359,10.1093/nutrit/nuag049,42105359,Monounsaturated Fatty Acid-Rich Foods and Gut Microbiota Composition: A Systematic Review of In Vivo Studies and Randomized Clinical Trials.,2026,literature,high,1,meta_analysis_or_systematic_review,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/42105359/
NCT:NCT07097974,ClinicalTrials.gov,NCT07097974,,,Evaluation of the Efficacy of the Composite WM Formula in Body Weight Change,2025,clinical_trial,high,1,clinical_trial_registry,,,weight,true,https://clinicaltrials.gov/study/NCT07097974
NCT:NCT06964932,ClinicalTrials.gov,NCT06964932,,,Probiotics in Obesity Management,2025,clinical_trial,high,1,clinical_trial_registry,probiotic,,,true,https://clinicaltrials.gov/study/NCT06964932
NCT:NCT06815926,ClinicalTrials.gov,NCT06815926,,,Clinical Trial to Evaluate the Effect of a Probiotic Product on Weight,2025,clinical_trial,high,1,clinical_trial_registry,probiotic,,weight,true,https://clinicaltrials.gov/study/NCT06815926
NCT:NCT06987279,ClinicalTrials.gov,NCT06987279,,,Lactobacillus Plantarum and Hormonal Regulation in Obese Women,2025,clinical_trial,high,1,clinical_trial_registry,,Lactobacillus,,true,https://clinicaltrials.gov/study/NCT06987279
NCT:NCT06901739,ClinicalTrials.gov,NCT06901739,,,Therapeutic Potential of a Synbiotic to Improve Mental Health in Subjects With Obesity.,2025,clinical_trial,high,1,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT06901739
EUROPEPMC:40951500,PubMed,40951500,10.52225/narra.v5i2.1562,40951500,Probiotic <i>Lactobacillus</i> sp. as a strategy for modulation of non-comorbid obesity: A systematic meta-analysis and GRADE assessment of randomized controlled trials.,2025,literature,high,1,meta_analysis_or_systematic_review,probiotic,Lactobacillus,,true,https://europepmc.org/article/MED/40951500
PMID:40647296,PubMed,40647296,10.3390/nu17132193,40647296,Impact of Probiotic/Synbiotic Supplementation on Post-Bariatric Surgery Anthropometric and Cardiometabolic Outcomes: An Updated Systematic Review and Meta-Analysis of Randomized Controlled Trials.,2025,literature,high,1,meta_analysis_or_systematic_review,probiotic;synbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/40647296/
PMID:39940263,PubMed,39940263,10.3390/nu17030405,39940263,Changes in Hormonal Profile and Body Mass Index in Women with Polycystic Ovary Syndrome After Probiotic Intake: A 12-Week Placebo-Controlled and Randomized Clinical Study.,2025,literature,high,1,randomized_controlled_trial,probiotic,,BMI,true,https://pubmed.ncbi.nlm.nih.gov/39940263/
NCT:NCT06722443,ClinicalTrials.gov,NCT06722443,,,Impact of Nutritional Intervention With Probiotics and Prebiotics on Obesity.,2024,clinical_trial,high,1,clinical_trial_registry,probiotic;prebiotic,,,true,https://clinicaltrials.gov/study/NCT06722443
NCT:NCT06192693,ClinicalTrials.gov,NCT06192693,,,Fecal Microbiota Transfer to Improve Diabetes Control Post-bariatric Surgery,2024,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT06192693
NCT:NCT06795607,ClinicalTrials.gov,NCT06795607,,,Effect of the Probiotic SF68® on Body Composition and Low-to-moderate Cardiovascular Risk,2024,clinical_trial,high,1,clinical_trial_registry,probiotic,,body_composition,true,https://clinicaltrials.gov/study/NCT06795607
NCT:NCT06729671,ClinicalTrials.gov,NCT06729671,,,A Probiotic Strategy for Antipsychotic-induced Metabolic Dysfunction,2024,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT06729671
NCT:NCT06554314,ClinicalTrials.gov,NCT06554314,,,Effect of Probiotics on Regulating Gut Health and Blood Lipid in Adults,2024,clinical_trial,high,1,clinical_trial_registry,probiotic,,lipid,true,https://clinicaltrials.gov/study/NCT06554314
NCT:NCT06974994,ClinicalTrials.gov,NCT06974994,,,Resilience to Antibiotic-induced Obesogenic Microbiota: Discovering Mechanism of Microbiota Modulation,2024,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT06974994
NCT:NCT06578143,ClinicalTrials.gov,NCT06578143,,,Effects of Synbiotics on Obesity,2024,clinical_trial,high,1,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT06578143
EUROPEPMC:38674828,PubMed,38674828,10.3390/nu16081137,38674828,"A 12-Week, Single-Centre, Randomised, Double-Blind, Placebo-Controlled, Parallel-Design Clinical Trial for the Evaluation of the Efficacy and Safety of <i>Lactiplantibacillus plantarum</i> SKO-001 in Reducing Body Fat.",2024,literature,high,1,randomized_controlled_trial,,Lactiplantibacillus,body_composition,true,https://europepmc.org/article/MED/38674828
PMID:38653887,PubMed,38653887,10.1007/s11695-024-07225-1,38653887,"Impact of Probiotics on Gastrointestinal Function and Metabolic Status After Roux-en-Y Gastric Bypass: A Double-Blind, Randomized Trial.",2024,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/38653887/
NCT:NCT05832190,ClinicalTrials.gov,NCT05832190,,,Correcting GUT MicrobioTa by Combined Supplementation of FibERs and BIotiN to Improve Microbiome and Optimize Bariatric Surgery Outcomes,2023,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT05832190
NCT:NCT05791604,ClinicalTrials.gov,NCT05791604,,,The Intervention of Obesity in Children With Prader-Willi Syndrome Using Prebiotics and Probiotics,2023,clinical_trial,high,1,clinical_trial_registry,probiotic;prebiotic,,,true,https://clinicaltrials.gov/study/NCT05791604
NCT:NCT04809688,ClinicalTrials.gov,NCT04809688,,,Saskatoon Berry on Metabolism and Gut Microbiota in Healthy Subjects,2023,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT04809688
EUROPEPMC:38140284,PubMed,38140284,10.3390/nu15245025,38140284,"Effect of Continuous Ingestion of Bifidobacteria and Inulin on Reducing Body Fat: A Randomized, Double-Blind, Placebo-Controlled, Parallel-Group Comparison Study.",2023,literature,high,1,randomized_controlled_trial,,,body_composition,true,https://europepmc.org/article/MED/38140284
PMID:37248499,PubMed,37248499,10.1186/s13063-023-07383-0,37248499,"The impact of Hafnia alvei HA4597™ on weight loss and glycaemic control after bariatric surgery - study protocol for a triple-blinded, blocked randomized, 12-month, parallel-group, placebo-controlled clinical trial.",2023,literature,high,1,randomized_controlled_trial,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/37248499/
NCT:NCT05353504,ClinicalTrials.gov,NCT05353504,,,Impact of Microbiome-changing Interventions on Food Decision-making,2022,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT05353504
NCT:NCT05255367,ClinicalTrials.gov,NCT05255367,,,Effect of (Poly)Phenolic on Cardiometabolic Risk of Postmenopausal Women,2022,clinical_trial,high,1,clinical_trial_registry,,,glucose,true,https://clinicaltrials.gov/study/NCT05255367
NCT:NCT04962633,ClinicalTrials.gov,NCT04962633,,,Dietary Intervention With Probiotic Pasta and Evaluation of the Effects on Metabolic and Inflammatory Status,2022,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT04962633
NCT:NCT06327919,ClinicalTrials.gov,NCT06327919,,,Effects of Probiotic Supplementation With Weight Reducing Plan in Patients With Food Addiction and Weight Regain After Bariatric Surgery,2022,clinical_trial,high,1,clinical_trial_registry,probiotic,,weight,true,https://clinicaltrials.gov/study/NCT06327919
NCT:NCT05000775,ClinicalTrials.gov,NCT05000775,,,The Influence of GNiib® in Obesity Management in Obese Young Individuals in Hong Kong.,2021,clinical_trial,high,1,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT05000775
NCT:NCT05405205,ClinicalTrials.gov,NCT05405205,,,Effect of Synbiotic L. Fermentum Strains on Body Fat Mass,2021,clinical_trial,high,1,clinical_trial_registry,synbiotic,,body_composition,true,https://clinicaltrials.gov/study/NCT05405205
NCT:NCT04884776,ClinicalTrials.gov,NCT04884776,,,Modulation of Gut Microbiota to Enhance Health and Immunity,2021,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT04884776
NCT:NCT04863313,ClinicalTrials.gov,NCT04863313,,,Effect of a Probiotic on the Glycemic Profile and the Fecal Microbiota of Prediabetic Subjects (PREDIABETCARE),2021,clinical_trial,high,1,clinical_trial_registry,probiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT04863313
PMID:33915854,PubMed,33915854,10.3390/nu13041160,33915854,Role of Probiotics in Modulating Human Gut Microbiota Populations and Activities in Patients with Colorectal Cancer-A Systematic Review of Clinical Trials.,2021,literature,high,1,meta_analysis_or_systematic_review,probiotic,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/33915854/
NCT:NCT04561284,ClinicalTrials.gov,NCT04561284,,,Carbohydrate-induced Resilience of the Gut Microbiome After Antibiotics Use,2020,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT04561284
NCT:NCT04130321,ClinicalTrials.gov,NCT04130321,,,Demonstration of the Prebiotic-like Effects of Camu-camu Consumption Against Obesity-related Disorders in Humans,2020,clinical_trial,high,1,clinical_trial_registry,prebiotic,,,true,https://clinicaltrials.gov/study/NCT04130321
NCT:NCT04754464,ClinicalTrials.gov,NCT04754464,,,Clinical Study on the Effect of a Synbiotic on Body Fat Mass,2020,clinical_trial,high,1,clinical_trial_registry,synbiotic,,body_composition,true,https://clinicaltrials.gov/study/NCT04754464
NCT:NCT04097106,ClinicalTrials.gov,NCT04097106,,,Synbiotic Dietary Supplement and Gut Microbiota,2020,clinical_trial,high,1,clinical_trial_registry,synbiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT04097106
PMID:33326198,PubMed,33326198,10.18388/abp.2020_5443,33326198,"Impact of diet and synbiotics on selected gut bacteria and intestinal permeability in individuals with excess body weight - A Prospective, Randomized Study.",2020,literature,high,1,randomized_controlled_trial,synbiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/33326198/
PMID:32521799,PubMed,32521799,10.3390/jcm9061788,32521799,The Effect of Probiotics and Synbiotics on Risk Factors Associated with Cardiometabolic Diseases in Healthy People-A Systematic Review and Meta-Analysis with Meta-Regression of Randomized Controlled Trials.,2020,literature,high,1,meta_analysis_or_systematic_review,probiotic;synbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/32521799/
PMID:30595036,PubMed,30595036,10.1080/10408398.2018.1545218,30595036,Efficacy of synbiotic supplementation in obesity treatment: A systematic review and meta-analysis of clinical trials.,2020,literature,high,1,meta_analysis_or_systematic_review,synbiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/30595036/
NCT:NCT04555447,ClinicalTrials.gov,NCT04555447,,,Gastrointestinal Tolerability to Agavins and Impact on Host-gut Microbiota-metabolism Interactions Modulation,2019,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT04555447
NCT:NCT04398693,ClinicalTrials.gov,NCT04398693,,,Evaluation of Intestinal Microbiota Manipulation to Treat Resistant Hypertension,2019,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT04398693
NCT:NCT05162209,ClinicalTrials.gov,NCT05162209,,,PROBESITY-2: Synbiotics in Pediatric Obesity,2019,clinical_trial,high,1,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT05162209
NCT:NCT03727321,ClinicalTrials.gov,NCT03727321,,,FMT and Fiber in Patients With Metabolic Syndrome,2018,clinical_trial,high,1,clinical_trial_registry,,,glucose,true,https://clinicaltrials.gov/study/NCT03727321
NCT:NCT03800277,ClinicalTrials.gov,NCT03800277,,,Effect of Cranberry and Agaves Extract on Microbiota and Intestinal Health,2018,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT03800277
NCT:NCT03312660,ClinicalTrials.gov,NCT03312660,,,Effect of a Kefir Beverage on Immunity and Lipid Profile,2017,clinical_trial,high,1,clinical_trial_registry,,,lipid,true,https://clinicaltrials.gov/study/NCT03312660
NCT:NCT03530501,ClinicalTrials.gov,NCT03530501,,,Effect of Very-low Calorie Diet and Synbiotic Supplementation in Gut Microbiota (Pronokal Method),2016,clinical_trial,high,1,clinical_trial_registry,synbiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT03530501
NCT:NCT02768818,ClinicalTrials.gov,NCT02768818,,,Modulation of the Intestinal Flora With the Probiotic VIVOMIXX™ in Pregnant Women at Risk of Metabolic Complications,2016,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT02768818
NCT:NCT02660333,ClinicalTrials.gov,NCT02660333,,,Effect of Prebiotic or Synbiotic on Inflammatory Response and Indicators of Nutritional Status in Obesity,2016,clinical_trial,high,1,clinical_trial_registry,prebiotic;synbiotic,,,true,https://clinicaltrials.gov/study/NCT02660333
NCT:NCT02041975,ClinicalTrials.gov,NCT02041975,,,Effects of Prebiotic-based Snacks on the Gut Microbiota and Perceived 'Satisfaction',2013,clinical_trial,high,1,clinical_trial_registry,prebiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT02041975
NCT:NCT02773927,ClinicalTrials.gov,NCT02773927,,,Combination of Metformin/Inulin vs Inulin on Adiponectin in Metabolic Syndrome,2013,clinical_trial,high,1,clinical_trial_registry,,,glucose,true,https://clinicaltrials.gov/study/NCT02773927
NCT:NCT02355210,ClinicalTrials.gov,NCT02355210,,,Use of a Novel Synbiotic to Change Human Gut Bacteria and Improve Health in Obese Adults,2013,clinical_trial,high,1,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT02355210
NCT:NCT03261466,ClinicalTrials.gov,NCT03261466,,,BIFI-OBESE: Clinical Trial in Paediatric Obesity,2013,clinical_trial,high,1,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT03261466
NCT:NCT01978691,ClinicalTrials.gov,NCT01978691,,,The Effect of a Bifidobacterium and Polydextrose on Body Fat Mass,2013,clinical_trial,high,1,clinical_trial_registry,,Bifidobacterium,body_composition,true,https://clinicaltrials.gov/study/NCT01978691
PMID:23614897,PubMed,23614897,10.1017/S0007114513001037,23614897,Effect of Lactobacillus gasseri SBT2055 in fermented milk on abdominal adiposity in adults in a randomised controlled trial.,2013,literature,high,1,randomized_controlled_trial,,Lactobacillus,,true,https://pubmed.ncbi.nlm.nih.gov/23614897/
NCT:NCT01724736,ClinicalTrials.gov,NCT01724736,,,A Pilot Study to Determine the Effect of a Cobiotic Formulation on the Gastrointestinal Microbiome,2012,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT01724736
NCT:NCT01620125,ClinicalTrials.gov,NCT01620125,,,Metabolic Control Before and After Supplementation With Lactobacillus Reuteri DSM 17938 in Type 2 Diabetes Patients,2012,clinical_trial,high,1,clinical_trial_registry,,Lactobacillus,glucose,true,https://clinicaltrials.gov/study/NCT01620125
NCT:NCT01235026,ClinicalTrials.gov,NCT01235026,,,Synbiotics and Low Grade Inflammation in Obese Subjects,2010,clinical_trial,high,1,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT01235026
NCT:NCT01106924,ClinicalTrials.gov,NCT01106924,,,Effects of a Probiotic on Body Weight,2010,clinical_trial,high,1,clinical_trial_registry,probiotic,,weight,true,https://clinicaltrials.gov/study/NCT01106924
EUROPEPMC:PMC12937403,publisher supplementary data,PMC12937403,,,"Multi-Species Synbiotic Supplementation After Antibiotics Promotes Recovery of Microbial Diversity and Function, and Increases Gut Barrier Integrity: A Randomized, Placebo-Controlled Trial",2026,literature,high,0,randomized_controlled_trial,synbiotic,,,true,
NCT:NCT06963840,ClinicalTrials.gov,NCT06963840,,,Effect of Theronomic Ova-All Care on Biomarkers of Ovarian Health in Adult Female With Polycystic Ovarian Syndrome,2025,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT06963840
NCT:NCT06786052,ClinicalTrials.gov,NCT06786052,,,EXploratory Study on Postprandial Energy Metabolism,2025,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT06786052
NCT:NCT07342946,ClinicalTrials.gov,NCT07342946,,,The Effects of the Mediterranean Diet and Synbiotics in Polycystic Ovary Syndrome,2025,clinical_trial,high,0,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT07342946
NCT:NCT06891105,ClinicalTrials.gov,NCT06891105,,,Effect of Probiotic and Synbiotic Administration on Nutritional Status in Hemodialysis Patients,2025,clinical_trial,high,0,clinical_trial_registry,probiotic;synbiotic,,,true,https://clinicaltrials.gov/study/NCT06891105
EUROPEPMC:40944126,PubMed,40944126,10.3390/nu17172734,40944126,"Multi-Species Synbiotic Supplementation Enhances Gut Microbial Diversity, Increases Urolithin A and Butyrate Production, and Reduces Inflammation in Healthy Adults: A Randomized, Placebo-Controlled Trial.",2025,literature,high,0,randomized_controlled_trial,synbiotic,,,true,https://europepmc.org/article/MED/40944126
PMID:41430243,PubMed,41430243,10.1186/s12937-025-01270-x,41430243,"The effect of a sustainable diet and time-restricted eating and probiotic in heart failure with reduced ejection fraction patients: study protocol for a randomized, double-blind, and placebo-controlled trial.",2025,literature,high,0,randomized_controlled_trial,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/41430243/
PMID:40484149,PubMed,40484149,10.1016/j.bbi.2025.06.002,40484149,Add-on probiotics for inflammatory depression - A double-blind randomized placebo-controlled trial.,2025,literature,high,0,randomized_controlled_trial,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/40484149/
PMID:39636391,PubMed,39636391,10.1007/s00404-024-07833-3,39636391,"Six-month randomized, placebo controlled trial of synbiotic supplementation in women with polycystic ovary syndrome undergoing lifestyle modifications.",2025,literature,high,0,randomized_controlled_trial,synbiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/39636391/
NCT:NCT05942586,ClinicalTrials.gov,NCT05942586,,,The Symbiont-Restore Study,2023,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT05942586
NCT:NCT04810572,ClinicalTrials.gov,NCT04810572,,,Nutraceutical Composition Containing Natural Products Derivatives on the Modulation of the Endocrine Neuroimmune Axis,2021,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT04810572
NCT:NCT04685057,ClinicalTrials.gov,NCT04685057,,,Probiotic Treatment for Prader-Willi Syndrome,2021,clinical_trial,high,0,clinical_trial_registry,probiotic,,,true,https://clinicaltrials.gov/study/NCT04685057
NCT:NCT04985877,ClinicalTrials.gov,NCT04985877,,,Effect of Fermented Milk Containing Lactobacillus Casei Strain Shirota in Sarcopenia Elderly,2021,clinical_trial,high,0,clinical_trial_registry,,Lactobacillus,,true,https://clinicaltrials.gov/study/NCT04985877
PMID:34959933,PubMed,34959933,10.3390/nu13124376,34959933,"A Comprehensive Review of Hass Avocado Clinical Trials, Observational Studies, and Biological Mechanisms.",2021,literature,high,0,review,,,,true,https://pubmed.ncbi.nlm.nih.gov/34959933/
NCT:NCT04507867,ClinicalTrials.gov,NCT04507867,,,Effect of a NSS to Reduce Complications in Patients With Covid-19 and Comorbidities in Stage III,2020,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT04507867
NCT:NCT04136587,ClinicalTrials.gov,NCT04136587,,,The Bacterial Secretome in IBD,2019,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT04136587
NCT:NCT05073029,ClinicalTrials.gov,NCT05073029,,,Open Label Randomized Clinical Study to Promote a Healthy Lifestyle in Medical Students,2019,clinical_trial,high,0,randomized_controlled_trial,,,,true,https://clinicaltrials.gov/study/NCT05073029
NCT:NCT03994055,ClinicalTrials.gov,NCT03994055,,,Effect of an Anti-inflammatory Diet on Patients With Cervical Cancer,2018,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT03994055
NCT:NCT03123510,ClinicalTrials.gov,NCT03123510,,,Effect of a Synbiotic Supplement on a High-protein Diet,2017,clinical_trial,high,0,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT03123510
NCT:NCT03322449,ClinicalTrials.gov,NCT03322449,,,"APOA2 Gene, Diet, Inflammation and Gut Health",2017,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT03322449
NCT:NCT03100162,ClinicalTrials.gov,NCT03100162,,,Effect of Oral Supplementation With Probiotics,2016,clinical_trial,high,0,clinical_trial_registry,probiotic,,,true,https://clinicaltrials.gov/study/NCT03100162
PMID:25909598,PubMed,25909598,10.1097/MCG.0000000000000328,25909598,"Effects of Prebiotic and Synbiotic Supplementation on Inflammatory Markers and Anthropometric Indices After Roux-en-Y Gastric Bypass: A Randomized, Triple-blind, Placebo-controlled Pilot Study.",2016,literature,high,0,randomized_controlled_trial,prebiotic;synbiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/25909598/
NCT:NCT03051399,ClinicalTrials.gov,NCT03051399,,,Clinical Evaluation of the Effects of EpiCor on Digestive Comfort,2015,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT03051399
NCT:NCT02448940,ClinicalTrials.gov,NCT02448940,,,The Effect of Supplementation With Species of Lactobacillus on Anthropometric Measurements,2014,clinical_trial,high,0,clinical_trial_registry,,Lactobacillus,,true,https://clinicaltrials.gov/study/NCT02448940
NCT:NCT02158676,ClinicalTrials.gov,NCT02158676,,,Effect of Prebiotic and Synbiotic Supplementation in Individuals Undergoing Roux-en-y Gastric Bypass.,2013,clinical_trial,high,0,clinical_trial_registry,prebiotic;synbiotic,,,true,https://clinicaltrials.gov/study/NCT02158676
NCT:NCT01913678,ClinicalTrials.gov,NCT01913678,,,The Effect of Dairy Fat and Inulin on Fasting Induced Adipose Factor (FIAF) Blood Concentrations,2013,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT01913678
NCT:NCT01922791,ClinicalTrials.gov,NCT01922791,,,Nutrition and Pregnancy Intervention Study,2013,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT01922791
NCT:NCT01680640,ClinicalTrials.gov,NCT01680640,,,Investigation of Synbiotic Treatment in NAFLD,2013,clinical_trial,high,0,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT01680640
NCT:NCT01718418,ClinicalTrials.gov,NCT01718418,,,Role of Colonic Events on Metabolism and Appetite Control: A Synbiotic Approach,2012,clinical_trial,high,0,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT01718418
NCT:NCT02608983,ClinicalTrials.gov,NCT02608983,,,Hydrocolloids as Functional Food Ingredients for Gut Health,2010,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT02608983
NCT:NCT01240018,ClinicalTrials.gov,NCT01240018,,,ProSat - Long Term Effect of Probiotics on Satiety,2009,clinical_trial,high,0,clinical_trial_registry,probiotic,,,true,https://clinicaltrials.gov/study/NCT01240018
NCT:NCT00164099,ClinicalTrials.gov,NCT00164099,,,The Role of Synbiotics in Reducing Post-Operative Infections in Patients Undergoing Cardiac Surgery: A Pilot Study,2005,clinical_trial,high,0,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT00164099
EUROPEPMC:42065141,PubMed,42065141,10.1177/1096620x261448041,42065141,"Effects of <i>Lactiplantibacillus Plantarum</i> KABP051 Probiotic on Body Composition, Microbiome and Mood in Healthy Overweight Adults.",2026,literature,medium,4,needs_manual_classification,probiotic,Lactiplantibacillus,weight;body_composition;microbiome,true,https://europepmc.org/article/MED/42065141
PMID:41930918,PubMed,41930918,10.2174/0115665240391524251201102455,41930918,Gut Microbiota and Metabolic Profiles Reveal the Mechanism of Weight Loss in Patients with Obesity Stimulated By Acupuncture.,2026,literature,medium,4,needs_manual_classification,,,weight;glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41930918/
EUROPEPMC:41444876,PubMed,41444876,10.1186/s12887-025-06319-8,41444876,The role of microbiome-modulating supplements in managing metabolic syndrome risk factors among overweight and obese youth: a GRADE-assessed meta-analysis.,2025,literature,medium,4,meta_analysis_or_systematic_review,,,weight;glucose;microbiome,true,https://europepmc.org/article/MED/41444876
PMID:41586244,PubMed,41586244,10.3389/fnut.2025.1714444,41586244,"The effects of a very low-energy ketogenic therapy on body composition, gut microbiota and metabolites in overweight subjects.",2025,literature,medium,4,needs_manual_classification,,,weight;body_composition;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41586244/
PMID:40827948,PubMed,40827948,10.1530/EC-25-0219,40827948,Long-term efficacy of dapagliflozin combined with Bifidobacterium triple viable tablets on metabolic syndrome and gut microbiota in overweight/obese patients with type 2 diabetes.,2025,literature,medium,4,needs_manual_classification,,Bifidobacterium,weight;glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/40827948/
PMID:37181156,PubMed,37181156,10.3389/fnut.2023.1108088,37181156,Supplementation with inulin-type fructans affects gut microbiota and attenuates some of the cardiometabolic benefits of a plant-based diet in individuals with overweight or obesity.,2023,literature,medium,4,needs_manual_classification,,,weight;glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37181156/
