evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:23614897,literature,PubMed,23614897,https://pubmed.ncbi.nlm.nih.gov/23614897/,10.1017/S0007114513001037,23614897,Effect of Lactobacillus gasseri SBT2055 in fermented milk on abdominal adiposity in adults in a randomised controlled trial.,2013,The British journal of nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,codex,2026-05-29
PMID:20216555,literature,PubMed,20216555,https://pubmed.ncbi.nlm.nih.gov/20216555/,10.1038/ejcn.2010.19,20216555,Regulation of abdominal adiposity by probiotics (Lactobacillus gasseri SBT2055) in adults with obese tendencies in a randomized controlled trial.,2010,European journal of clinical nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,codex,2026-05-29
