evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:37513562,literature,PubMed,37513562,https://pubmed.ncbi.nlm.nih.gov/37513562/,10.3390/nu15143144,37513562,Probiotics and Polycystic Ovary Syndrome: A Perspective for Management in Adolescents with Obesity.,2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37474971,literature,PubMed,37474971,https://pubmed.ncbi.nlm.nih.gov/37474971/,10.1186/s13099-023-00563-y,37474971,Effects of synbiotic supplementation on intestinal microbiota composition in children and adolescents with exogenous obesity: (Probesity-2 trial).,2023,Gut pathogens,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37359018,literature,PubMed,37359018,https://pubmed.ncbi.nlm.nih.gov/37359018/,10.3389/fmed.2023.1141355,37359018,"The effects of probiotics, prebiotics, and synbiotics on polycystic ovarian syndrome: an overview of systematic reviews.",2023,Frontiers in medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37111082,literature,PubMed,37111082,https://pubmed.ncbi.nlm.nih.gov/37111082/,10.3390/nu15081863,37111082,"Effect of a Multispecies Synbiotic Supplementation on Body Composition, Antioxidant Status, and Gut Microbiomes in Overweight and Obese Subjects: A Randomized, Double-Blind, Placebo-Controlled Study.",2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36364814,literature,PubMed,36364814,https://pubmed.ncbi.nlm.nih.gov/36364814/,10.3390/nu14214555,36364814,The Role of Individually Selected Diets in Obese Women with PCOS-A Review.,2022,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35562794,literature,PubMed,35562794,https://pubmed.ncbi.nlm.nih.gov/35562794/,10.1186/s40168-022-01248-5,35562794,Elucidating the role of the gut microbiota in the physiological effects of dietary fiber.,2022,Microbiome,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34434546,literature,PubMed,34434546,https://pubmed.ncbi.nlm.nih.gov/34434546/,10.1016/j.amsu.2021.102548,34434546,Effects of synbiotic supplement on body weight and fasting blood glucose levels in obesity: A randomized placebo-controlled trial.,2021,Annals of medicine and surgery (2012),needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:33915854,literature,PubMed,33915854,https://pubmed.ncbi.nlm.nih.gov/33915854/,10.3390/nu13041160,33915854,Role of Probiotics in Modulating Human Gut Microbiota Populations and Activities in Patients with Colorectal Cancer-A Systematic Review of Clinical Trials.,2021,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:33326198,literature,PubMed,33326198,https://pubmed.ncbi.nlm.nih.gov/33326198/,10.18388/abp.2020_5443,33326198,"Impact of diet and synbiotics on selected gut bacteria and intestinal permeability in individuals with excess body weight - A Prospective, Randomized Study.",2020,Acta biochimica Polonica,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:32521799,literature,PubMed,32521799,https://pubmed.ncbi.nlm.nih.gov/32521799/,10.3390/jcm9061788,32521799,The Effect of Probiotics and Synbiotics on Risk Factors Associated with Cardiometabolic Diseases in Healthy People-A Systematic Review and Meta-Analysis with Meta-Regression of Randomized Controlled Trials.,2020,Journal of clinical medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:31952249,literature,PubMed,31952249,https://pubmed.ncbi.nlm.nih.gov/31952249/,10.3390/nu12010222,31952249,"Effects of Synbiotic Supplement on Human Gut Microbiota, Body Composition and Weight Loss in Obesity.",2020,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:31780038,literature,PubMed,31780038,https://pubmed.ncbi.nlm.nih.gov/31780038/,10.1016/j.ctim.2019.102216,31780038,Clinical and psychological responses to synbiotic supplementation in obese or overweight adults: A randomized clinical trial.,2019,Complementary therapies in medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:31162597,literature,PubMed,31162597,https://pubmed.ncbi.nlm.nih.gov/31162597/,10.1093/jn/nxz071,31162597,Glucose- and Lipid-Related Biomarkers Are Affected in Healthy Obese or Hyperglycemic Adults Consuming a Whole-Grain Pasta Enriched in Prebiotics and Probiotics: A 12-Week Randomized Controlled Trial.,2019,The Journal of nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:31126565,literature,PubMed,31126565,https://pubmed.ncbi.nlm.nih.gov/31126565/,10.1016/j.ctim.2019.05.008,31126565,Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: A systematic review and meta-analysis.,2019,Complementary therapies in medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:30924853,literature,PubMed,30924853,https://pubmed.ncbi.nlm.nih.gov/30924853/,10.1093/nutrit/nuz001,30924853,Effects of oral supplementation with probiotics or synbiotics in overweight and obese adults: a systematic review and meta-analyses of randomized trials.,2019,Nutrition reviews,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:30595036,literature,PubMed,30595036,https://pubmed.ncbi.nlm.nih.gov/30595036/,10.1080/10408398.2018.1545218,30595036,Efficacy of synbiotic supplementation in obesity treatment: A systematic review and meta-analysis of clinical trials.,2020,Critical reviews in food science and nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:29547587,literature,PubMed,29547587,https://pubmed.ncbi.nlm.nih.gov/29547587/,10.3390/genes9030167,29547587,Dietary Alteration of the Gut Microbiome and Its Impact on Weight and Fat Mass: A Systematic Review and Meta-Analysis.,2018,Genes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:27810310,literature,PubMed,27810310,https://pubmed.ncbi.nlm.nih.gov/27810310/,10.1016/j.ebiom.2016.10.036,27810310,"Probiotic With or Without Fiber Controls Body Fat Mass, Associated With Serum Zonulin, in Overweight and Obese Adults-Randomized Controlled Trial.",2016,EBioMedicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:27367724,literature,PubMed,27367724,https://pubmed.ncbi.nlm.nih.gov/27367724/,10.3390/nu8070397,27367724,"Beneficial Effect of Synbiotic Supplementation on Hepatic Steatosis and Anthropometric Parameters, But Not on Gut Permeability in a Population with Nonalcoholic Steatohepatitis.",2016,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:25909598,literature,PubMed,25909598,https://pubmed.ncbi.nlm.nih.gov/25909598/,10.1097/MCG.0000000000000328,25909598,"Effects of Prebiotic and Synbiotic Supplementation on Inflammatory Markers and Anthropometric Indices After Roux-en-Y Gastric Bypass: A Randomized, Triple-blind, Placebo-controlled Pilot Study.",2016,Journal of clinical gastroenterology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:24184299,literature,PubMed,24184299,https://pubmed.ncbi.nlm.nih.gov/24184299/,10.1016/j.jped.2013.07.003,24184299,A randomized triple-masked controlled trial on the effects of synbiotics on inflammation markers in overweight children.,2014,Jornal de pediatria,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
