evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:40647296,literature,PubMed,40647296,https://pubmed.ncbi.nlm.nih.gov/40647296/,10.3390/nu17132193,40647296,Impact of Probiotic/Synbiotic Supplementation on Post-Bariatric Surgery Anthropometric and Cardiometabolic Outcomes: An Updated Systematic Review and Meta-Analysis of Randomized Controlled Trials.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40642833,literature,PubMed,40642833,https://pubmed.ncbi.nlm.nih.gov/40642833/,10.1111/dom.16599,40642833,Quantitative analysis of the efficacy characteristics and influencing factors of weight loss drugs in children and adolescents.,2025,"Diabetes, obesity & metabolism",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40637175,literature,PubMed,40637175,https://pubmed.ncbi.nlm.nih.gov/40637175/,10.1002/14651858.CD015875,40637175,Gut microbiome-based interventions for the management of obesity in children and adolescents aged up to 19 years.,2025,The Cochrane database of systematic reviews,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40484149,literature,PubMed,40484149,https://pubmed.ncbi.nlm.nih.gov/40484149/,10.1016/j.bbi.2025.06.002,40484149,Add-on probiotics for inflammatory depression - A double-blind randomized placebo-controlled trial.,2025,"Brain, behavior, and immunity",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40409234,literature,PubMed,40409234,https://pubmed.ncbi.nlm.nih.gov/40409234/,10.1016/j.clnu.2025.05.005,40409234,Effects of multi-strain probiotics supplementation on body adiposity and metabolic profile in individuals with hypertension and overweight following an energy-restricted diet: A randomized clinical trial.,2025,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40385498,literature,PubMed,40385498,https://pubmed.ncbi.nlm.nih.gov/40385498/,10.1007/s40200-025-01632-6,40385498,"Effects of multi-strain synbiotic supplementation on liver enzymes, insulin resistance, anthropometric, and inflammatory indices in overweight and obese adults with fatty liver and diabetes: a randomized controlled trial.",2025,Journal of diabetes and metabolic disorders,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40214965,literature,PubMed,40214965,https://pubmed.ncbi.nlm.nih.gov/40214965/,10.1007/s42000-025-00649-z,40214965,Comparative evaluation of dulaglutide alone vs. dulaglutide combined with probiotics on cardiovascular risk factors in T2DM.,2025,"Hormones (Athens, Greece)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40192559,literature,PubMed,40192559,https://pubmed.ncbi.nlm.nih.gov/40192559/,10.1089/jmf.2023.0233,40192559,The Effect of Prebiotics and Probiotics (Synbiotics) on Weight Loss and Biochemical Parameters in Obese Individuals.,2025,Journal of medicinal food,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40066582,literature,PubMed,40066582,https://pubmed.ncbi.nlm.nih.gov/40066582/,10.20960/nh.05563,40066582,"Effects of probiotic supplementation on blood lipids ın hypercholesterolemic obese patients: a randomized, double-blind, placebo-controlled pilot trial.",2025,Nutricion hospitalaria,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39984625,literature,PubMed,39984625,https://pubmed.ncbi.nlm.nih.gov/39984625/,10.1038/s41598-025-90820-8,39984625,Effects of oral supplementation of probiotics on body weight and visceral fat in obese patients: a meta-analysis and systematic review.,2025,Scientific reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
