evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
EUROPEPMC:41017972,literature,PubMed,41017972,https://europepmc.org/article/MED/41017972,10.3389/fnins.2025.1650807,41017972,<i>Akkermansia muciniphila</i> in neurological disorders: mechanisms and therapeutic potential via the gut-brain axis.,2025,Front Neurosci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:42193156,literature,PubMed,42193156,https://europepmc.org/article/MED/42193156,10.3390/antiox15050533,42193156,Oxidative Stress-Gut Microbiome Crosstalk: Intestinal Redox Imbalance and Probiotics Therapeutic Potential.,2026,Antioxidants (Basel),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:42219654,literature,PubMed,42219654,https://europepmc.org/article/MED/42219654,10.1080/19490976.2026.2673679,42219654,Rethinking probiotics: breaking the <i>Lactobacillus</i>-<i>Bifidobacterium</i> duopoly in the management of dysbiosis and allergies.,2026,Gut Microbes,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41683193,literature,PubMed,41683193,https://europepmc.org/article/MED/41683193,10.3390/nu18030369,41683193,Gut Microbiota Impact on Cognitive Function in Humans.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41536827,literature,PubMed,41536827,https://europepmc.org/article/MED/41536827,10.3934/publichealth.2025061,41536827,Health effects of intermittent fasting and the role of artificial intelligence technologies in optimizing its clinical translation.,2025,AIMS Public Health,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41426235,literature,PubMed,41426235,https://europepmc.org/article/MED/41426235,10.2147/tcrm.s540144,41426235,Modulating Metabolic Health and Physiological Functions: Advances in Dietary Interventions Targeting Gut Microbiota.,2025,Ther Clin Risk Manag,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:42221502,literature,PubMed,42221502,https://europepmc.org/article/MED/42221502,10.3389/fmicb.2026.1809114,42221502,Therapeutic potential of natural compounds from medicinal and food homology substances targeting gut microbiota in lipid metabolism disorders.,2026,Front Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41703894,literature,PubMed,41703894,https://europepmc.org/article/MED/41703894,10.1002/bcp.70487,41703894,GLP-1 agonists and the gut microbiome: A bidirectional relationship.,2026,Br J Clin Pharmacol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41511159,literature,PubMed,41511159,https://europepmc.org/article/MED/41511159,10.1080/19490976.2025.2612580,41511159,<i><b>Akkermansia muciniphila</b></i> <b>modulates intestinal mucus composition to counteract high-fat diet-induced obesity in mice</b>.,2026,Gut Microbes,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41746476,literature,PubMed,41746476,https://europepmc.org/article/MED/41746476,10.1007/s13668-026-00732-w,41746476,"The Gut-Brain Axis in Obesity: Mechanisms, Development, and Therapeutic Perspectives.",2026,Curr Nutr Rep,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
