evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:37181156,literature,PubMed,37181156,https://pubmed.ncbi.nlm.nih.gov/37181156/,10.3389/fnut.2023.1108088,37181156,Supplementation with inulin-type fructans affects gut microbiota and attenuates some of the cardiometabolic benefits of a plant-based diet in individuals with overweight or obesity.,2023,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36904067,literature,PubMed,36904067,https://pubmed.ncbi.nlm.nih.gov/36904067/,10.3390/nu15051067,36904067,A Pilot Study: The Reduction in Fecal Acetate in Obese Patients after Probiotic Administration and Percutaneous Electrical Neurostimulation.,2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36879442,literature,PubMed,36879442,https://pubmed.ncbi.nlm.nih.gov/36879442/,10.1093/jas/skad073,36879442,"Effects of weight loss and feeding specially formulated diets on the body composition, blood metabolite profiles, voluntary physical activity, and fecal metabolites and microbiota of obese dogs.",2023,Journal of animal science,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36606510,literature,PubMed,36606510,https://pubmed.ncbi.nlm.nih.gov/36606510/,10.1002/edm2.402,36606510,"A clinical trial about effects of prebiotic and probiotic supplementation on weight loss, psychological profile and metabolic parameters in obese subjects.",2023,"Endocrinology, diabetes & metabolism",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36352899,literature,PubMed,36352899,https://pubmed.ncbi.nlm.nih.gov/36352899/,10.3389/fnut.2022.1007506,36352899,Effect of garlic extract on weight loss and gut microbiota composition in obese women: A double-blind randomized controlled trial.,2022,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36091491,literature,PubMed,36091491,https://pubmed.ncbi.nlm.nih.gov/36091491/,10.1016/j.xinn.2022.100304,36091491,Multi-omic analyses identify mucosa bacteria and fecal metabolites associated with weight loss after fecal microbiota transplantation.,2022,Innovation (Cambridge (Mass.)),needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35977666,literature,PubMed,35977666,https://pubmed.ncbi.nlm.nih.gov/35977666/,10.1016/j.jnutbio.2022.109122,35977666,Functional fiber enhances the effect of every-other-day fasting on insulin sensitivity by regulating the gut microecosystem.,2022,The Journal of nutritional biochemistry,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35845797,literature,PubMed,35845797,https://pubmed.ncbi.nlm.nih.gov/35845797/,10.3389/fnut.2022.898037,35845797,"Effects of Multispecies Synbiotic Supplementation on Anthropometric Measurements, Glucose and Lipid Parameters in Children With Exogenous Obesity: A Randomized, Double Blind, Placebo-Controlled Clinical Trial (Probesity-2 Trial).",2022,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35685874,literature,PubMed,35685874,https://pubmed.ncbi.nlm.nih.gov/35685874/,10.3389/fnut.2022.871556,35685874,Effects of Oat Complex High-Fiber Formula Powder on the Composition of Intestinal Microbiota and Enzyme Activities in Mice Induced by a High-Fat Diet.,2022,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35565835,literature,PubMed,35565835,https://pubmed.ncbi.nlm.nih.gov/35565835/,10.3390/nu14091868,35565835,Pleurotus Ostreatus Ameliorates Obesity by Modulating the Gut Microbiota in Obese Mice Induced by High-Fat Diet.,2022,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35467389,literature,PubMed,35467389,https://pubmed.ncbi.nlm.nih.gov/35467389/,10.1128/spectrum.00837-22,35467389,Whole-Genome Shotgun Metagenomic Sequencing Reveals Distinct Gut Microbiome Signatures of Obese Cats.,2022,Microbiology spectrum,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35334927,literature,PubMed,35334927,https://pubmed.ncbi.nlm.nih.gov/35334927/,10.3390/nu14061270,35334927,Probiotic Strains Isolated from an Olympic Woman's Weightlifting Gold Medalist Increase Weight Loss and Exercise Performance in a Mouse Model.,2022,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35264213,literature,PubMed,35264213,https://pubmed.ncbi.nlm.nih.gov/35264213/,10.1186/s13073-022-01015-z,35264213,The effects of the Green-Mediterranean diet on cardiometabolic health are linked to gut microbiome modifications: a randomized controlled trial.,2022,Genome medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34967874,literature,PubMed,34967874,https://pubmed.ncbi.nlm.nih.gov/34967874/,10.1093/jas/skab379,34967874,"Weight loss and high-protein, high-fiber diet consumption impact blood metabolite profiles, body composition, voluntary physical activity, fecal microbiota, and fecal metabolites of adult dogs.",2022,Journal of animal science,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34946095,literature,PubMed,34946095,https://pubmed.ncbi.nlm.nih.gov/34946095/,10.3390/microorganisms9122493,34946095,Metagenome-Scale Metabolic Network Suggests Folate Produced by Bifidobacterium longum Might Contribute to High-Fiber-Diet-Induced Weight Loss in a Prader-Willi Syndrome Child.,2021,Microorganisms,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34684633,literature,PubMed,34684633,https://pubmed.ncbi.nlm.nih.gov/34684633/,10.3390/nu13103627,34684633,Effects of Probiotics and Synbiotics on Weight Loss in Subjects with Overweight or Obesity: A Systematic Review.,2021,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34592220,literature,PubMed,34592220,https://pubmed.ncbi.nlm.nih.gov/34592220/,10.1016/j.ijbiomac.2021.09.150,34592220,Novel β-mannanase/GLP-1 fusion peptide high effectively ameliorates obesity in a mouse model by modifying balance of gut microbiota.,2021,International journal of biological macromolecules,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
